Z,k,Symbole,E_exp_eV,E_pred_eV,m,Delta,Err_percent,Lambda_e,Eps_0,Eps_1,Eps_2,Eps_3,Eps_4,Eps_5,Eps_6,Eps_7,Eps_8,Eps_9,Eps_10,Eps_11,Eps_12,Eps_13,Eps_14,,,Factor_4_Zk
83,15,Bi,370.2,370.20088905520004,2,3.8886648010000004,0.00024015537548568495,5.95,0,0,0,1,0,0,0,-1,-1,0,1,1,0,0,0,,,8.711228593176025e+40
83,16,Bi,409.0,408.9944030116,1,17.184638782,0.0013684568215125814,5.95,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,,,2.1778071482940062e+40
83,17,Bi,436.0,436.002033684,2,4.579853295,0.0004664412844095091,5.95,1,0,0,0,-1,1,0,0,1,-1,0,0,0,1,0,,,5.444517870735016e+39
83,18,Bi,464.0,464.00319664159997,2,4.873983158,0.0006889313793039789,5.95,0,1,0,0,-1,-1,0,1,0,1,1,0,0,0,0,,,1.361129467683754e+39
83,19,Bi,520.0,519.9994034816002,4,0.34138616300000013,0.00011471507688244086,5.95,1,-1,0,1,0,0,0,0,0,1,0,0,1,0,-1,,,3.402823669209385e+38
83,20,Bi,550.0,549.9928409248,2,5.7772357240000005,0.0013016500363598673,5.95,0,0,0,0,0,1,0,-1,-1,-1,1,0,0,0,1,,,8.507059173023462e+37
83,21,Bi,620.0,620.0069760640006,4,0.4070423950000004,0.0011251716129971746,5.95,0,1,0,0,-1,-1,0,-1,1,0,1,0,0,0,0,,,2.1267647932558654e+37
83,22,Bi,660.0,659.9998780255996,3,1.733192956999999,1.848096975333068e-05,5.95,0,0,0,1,0,0,0,1,1,-1,0,1,-1,0,0,,,5.316911983139664e+36
83,23,Bi,690.0,690.0039530216,2,7.2479406829999995,0.0005729016811528709,5.95,0,1,-1,1,0,0,0,0,0,1,-1,0,0,0,1,,,1.329227995784916e+36
83,24,Bi,750.0,749.999274052,2,7.878143635000001,9.679306666233363e-05,5.95,0,0,1,0,0,0,1,0,1,1,0,-1,0,1,0,,,3.32306998946229e+35
83,25,Bi,810.0,809.9974641248,2,8.508376724,0.00031307101234693776,5.95,0,1,0,1,0,0,-1,0,1,1,0,0,1,0,0,,,8.307674973655724e+34
83,26,Bi,870.0,870.0028755936002,3,2.284671417,0.0003305280000174322,5.95,0,1,-1,0,0,0,0,0,0,0,1,1,-1,0,0,,,2.076918743413931e+34
83,27,Bi,930.0,929.9991833720001,2,9.768898985,8.78094623589942e-05,5.95,1,0,0,0,0,1,1,1,0,0,-1,0,0,0,1,,,5.192296858534828e+33
83,28,Bi,990.0,989.998678256,3,2.599786445,0.00013350949495471662,5.95,0,0,0,1,1,-1,0,0,0,1,1,-1,0,0,0,,,1.298074214633707e+33
83,29,Bi,1060.0,1059.9870697919994,3,2.7835794899999984,0.0012198309434552357,5.95,0,0,0,0,0,1,1,1,1,1,0,0,0,0,-1,,,3.2451855365842673e+32
83,30,Bi,1120.0,1119.9988382408,2,11.764693679,0.00010372849999384925,5.95,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,,,8.112963841460668e+31
83,31,Bi,1180.0,1179.9921433160002,2,12.394875455000001,0.0006658206779459344,5.95,1,0,1,0,-1,0,0,1,0,0,0,1,0,0,1,,,2.028240960365167e+31
83,32,Bi,1250.0,1249.9988480000015,5,0.20516000000000023,9.215999987645774e-05,5.95,0,0,0,0,0,1,-1,0,0,-1,0,0,-1,0,1,,,5.070602400912918e+30
83,33,Bi,1310.0,1309.9903477024,2,13.760402811999999,0.0007368166106901902,5.95,0,0,1,-1,0,0,0,0,1,0,0,0,1,0,1,,,1.2676506002282294e+30
83,34,Bi,1380.0,1379.9927046976002,3,3.6239304220000004,0.0005286451014366111,5.95,0,0,1,1,0,0,0,0,0,-1,0,0,0,1,0,,,3.1691265005705735e+29
83,35,Bi,1440.0,1439.9975182152002,2,15.126024351000002,0.0001723461666516515,5.95,1,0,-1,0,0,0,1,0,0,1,0,1,0,0,1,,,7.922816251426434e+28
83,36,Bi,1500.0,1500.0009313408,3,3.939078076,6.208938666532048e-05,5.95,1,0,-1,-1,0,0,0,0,0,0,-1,1,0,1,0,,,1.9807040628566084e+28
83,37,Bi,1784.0,1784.0136621216004,3,4.684909827000001,0.0007658139910548591,5.95,1,0,1,0,1,0,0,0,0,0,1,1,-1,0,0,,,4.951760157141521e+27
83,38,Bi,1840.0,1839.9865329664003,3,4.831897408000001,0.0007319039999826956,5.95,0,1,0,-1,0,0,-1,0,0,1,0,0,0,1,0,,,1.2379400392853803e+27
83,39,Bi,1902.0,1902.0060657024,3,4.994763828,0.00031891179811066063,5.95,1,0,0,0,0,-1,0,0,0,1,-1,0,0,0,1,,,3.094850098213451e+26
83,40,Bi,1967.0,1967.0889668864002,3,5.165674808,0.004522973380790941,5.95,1,0,0,0,0,0,1,0,-1,1,0,0,-1,0,1,,,7.737125245533627e+25
83,41,Bi,2029.0,2028.9976472192002,3,5.328250124,0.0001159576540074281,5.95,0,0,1,0,1,0,0,0,-1,1,0,0,-1,0,1,,,1.9342813113834067e+25
83,42,Bi,2090.0,2090.0215315167998,3,5.488501920999999,0.00103021611482147,5.95,0,0,1,1,0,0,0,1,0,-1,0,0,1,0,0,,,4.835703278458517e+24
83,43,Bi,2190.0,2190.0019545824002,3,5.7510555530000005,8.925033791007854e-05,5.95,0,1,-1,0,-1,1,0,0,0,1,1,0,0,0,0,,,1.2089258196146292e+24
83,44,Bi,2253.0,2252.993282064,3,5.916473955000001,0.00029817736350905625,5.95,0,0,1,-1,1,0,0,0,0,0,0,0,0,1,0,,,3.022314549036573e+23
83,45,Bi,2321.0,2320.9786720736,3,6.095007017,0.0009189110900414872,5.95,0,0,0,0,1,1,0,-1,0,-1,0,0,0,0,1,,,7.555786372591432e+22
83,46,Bi,2385.0,2385.0035947136,4,1.5657849229999998,0.0001507217442262388,5.95,0,1,0,0,0,1,0,0,-1,1,0,1,0,-1,0,,,1.888946593147858e+22
83,47,Bi,2641.0,2640.9936666624,3,6.935382528,0.00023980831503800663,5.95,1,0,1,1,0,0,0,0,0,0,0,-1,1,1,0,,,4.722366482869645e+21
83,48,Bi,2703.0,2703.0224315135997,3,7.098273191999999,0.000829874716970517,5.95,1,0,1,0,-1,0,0,0,0,0,-1,1,0,0,1,,,1.1805916207174113e+21
83,49,Bi,2771.0,2771.0046852543996,3,7.276798017999999,0.0001690817177786543,5.95,0,0,1,0,1,0,1,0,1,0,-1,0,1,0,0,,,2.9514790517935283e+20
83,50,Bi,2835.0,2834.9836936960005,4,1.8612025300000004,0.0005751782715872841,5.95,0,0,1,0,0,0,0,0,-1,1,0,-1,0,1,0,,,7.378697629483821e+19
83,51,Bi,3078.0,3077.9815672704,3,8.082934788,0.0005988541130648357,5.95,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,,,1.8446744073709552e+19
83,52,Bi,3151.0,3151.000661088,3,8.27468661,2.098026023533156e-05,5.95,0,0,1,0,0,0,1,0,-1,0,-1,1,0,0,1,,,4.611686018427388e+18
83,53,Bi,3329.0,3329.0239459455993,4,2.1855461829999996,0.0007193134754965483,5.95,1,0,0,1,0,0,0,1,-1,-1,0,1,0,0,0,,,1.152921504606847e+18
83,54,Bi,3401.8,3401.8331953536,4,2.233346373,0.0009758173202332441,5.95,1,0,0,0,1,0,1,0,0,0,0,-1,0,-1,1,,,2.8823037615171174e+17
83,55,Bi,5599.0,5599.0031794816005,4,3.6758161630000004,5.678659761484001e-05,5.95,0,1,0,1,0,1,-1,0,-1,0,0,0,0,1,0,,,7.205759403792794e+16
83,56,Bi,5740.0,5740.040936470401,3,15.073636913000001,0.0007131789268465702,5.95,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,,,1.8014398509481984e+16
83,57,Bi,5892.0,5891.9890559488,3,15.472660336,0.00018574424982447613,5.95,0,1,0,0,1,-1,0,0,0,0,1,0,0,1,1,,,4503599627370496.0
83,58,Bi,6054.0,6053.9244920448,4,3.974477739,0.001247240753221172,5.95,0,1,0,-1,0,0,0,0,-1,1,-1,0,0,0,1,,,1125899906842624.0
83,59,Bi,6208.0,6207.966966208,4,4.075608565,0.0005321164948521907,5.95,1,1,-1,0,0,0,0,0,-1,1,0,1,0,0,0,,,281474976710656.0
83,60,Bi,6358.0,6357.987697331199,4,4.174099065999999,0.00019349903744349728,5.95,0,0,0,1,1,0,1,1,0,1,0,0,-1,0,0,,,70368744177664.0
83,61,Bi,6648.0,6648.1799016192,4,4.364613906,0.0027061013718393755,5.95,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,,,17592186044416.0
83,62,Bi,6804.0,6804.0810925696,4,4.466965002999999,0.001191836707813121,5.95,1,-1,0,0,0,0,0,1,1,0,-1,1,0,0,0,,,4398046511104.0
83,63,Bi,6977.0,6976.989471065601,4,4.580481533,0.00015090919305130992,5.95,1,0,1,0,0,0,0,0,-1,-1,0,1,0,1,0,,,1099511627776.0
83,64,Bi,7137.0,7137.0058625152,4,4.685534311,8.214256970188994e-05,5.95,1,0,-1,0,0,0,1,1,0,-1,0,1,0,0,0,,,274877906944.0
83,65,Bi,7580.0,7579.9374129024,4,4.976324457,0.0008256873034306625,5.95,1,1,1,0,-1,1,0,0,0,0,0,1,0,0,0,,,68719476736.0
83,66,Bi,7720.0,7720.018200831999,4,5.068289259999999,0.00023576207252475222,5.95,0,0,0,0,0,0,1,1,1,0,0,1,0,-1,0,,,17179869184.0
83,67,Bi,7870.0,7870.01713344,4,5.16676545,0.00021770571791842043,5.95,0,0,0,0,1,-1,1,0,0,0,0,-1,0,0,1,,,4294967296.0
83,68,Bi,8010.0,8009.954978188801,4,5.258636409,0.000562070052423832,5.95,0,1,1,0,0,0,1,1,0,0,-1,1,0,0,0,,,1073741824.0
83,69,Bi,8780.0,8779.9584695424,4,5.764153407,0.00047301204555748425,5.95,1,0,0,0,0,1,-1,0,0,1,1,0,0,0,0,,,268435456.0
83,70,Bi,8950.0,8950.135922559999,4,5.87587705,0.0015186878212180648,5.95,0,1,-1,1,0,1,0,0,0,0,0,-1,0,0,1,,,67108864.0
83,71,Bi,9270.0,9269.975732774401,4,6.085855917,0.00026178236892160546,5.95,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,,16777216.0
83,72,Bi,9430.0,9429.990602547197,5,1.5477269239999996,9.965485474718182e-05,5.95,0,1,0,0,0,0,-1,0,0,1,-1,1,0,0,0,,,4194304.0
83,73,Bi,20130.0,20129.806371584,5,3.3038679049999997,0.0009618897963245791,5.95,0,0,0,0,1,0,0,0,0,1,1,-1,1,-1,0,,,1048576.0
83,74,Bi,20500.0,20500.00822016,5,3.36462845,4.009834147149288e-05,5.95,1,-1,-1,-1,0,1,0,0,0,0,1,0,0,0,0,,,262144.0
83,75,Bi,20920.0,20920.002087577595,5,3.433561266999999,9.97886039854435e-06,5.95,0,0,0,1,1,0,0,0,1,1,0,1,0,0,-1,,,65536.0
83,76,Bi,21300.0,21300.007047244802,4,13.983723114,3.308565634919851e-05,5.95,0,0,1,0,0,0,-1,0,0,0,1,0,1,0,1,,,16384.0
83,77,Bi,24150.0,24149.316570982402,5,3.9635826830000003,0.0028299338202795793,5.95,0,0,0,1,0,1,0,1,-1,0,-1,0,0,1,0,,,4096.0
83,78,Bi,24640.0,24639.9391630336,5,4.044107662,0.00024690327272942165,5.95,0,0,1,0,1,0,1,0,0,0,0,0,-1,1,0,,,1024.0
83,79,Bi,25260.0,25259.980784281608,5,4.145873947000001,7.607172760068677e-05,5.95,0,1,0,0,0,0,0,0,-1,1,1,0,-1,1,0,,,256.0
83,80,Bi,25656.9,25656.8657823744,5,4.211013948,0.00013336617284917903,5.95,1,0,-1,0,0,0,0,1,0,0,0,0,0,-1,1,,,64.0
83,81,Bi,102251.8,102247.30192302082,5,16.781660636,0.004399019850200502,5.95,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,,,16.0
83,82,Bi,104133.4,104131.228395264,5,17.090866005,0.002085406541988508,5.95,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,,,4.0
84,0,Po,8.41807,8.418087789475,-1,5.6592186820000006,0.00021132486425796184,5.95,1,0,0,0,-1,1,0,0,1,0,1,0,0,0,0,,,3.7414441915671115e+50
84,1,Po,19.3,19.300036518175,-1,12.974814465999998,0.00018921334195711874,5.95,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,,,9.353610478917779e+49
84,2,Po,27.3,27.299786858399997,1,1.1470498679999999,0.0007807384615505387,5.95,0,0,0,0,1,-1,0,-1,1,0,-1,0,1,0,0,,,2.3384026197294447e+49
84,3,Po,36.0,35.9997193024,2,0.378148312,0.000779715555548282,5.95,0,1,-1,-1,0,0,0,0,1,0,1,-1,0,0,0,,,5.846006549323612e+48
84,4,Po,57.0,56.999461330000024,1,2.394935350000001,0.0009450350876773572,5.95,0,0,1,-1,0,0,0,-1,0,0,0,0,0,1,0,,,1.461501637330903e+48
84,5,Po,69.1,69.10001376739999,1,2.9033619229999994,1.992387842488172e-05,5.95,0,0,1,0,-1,-1,-1,0,0,0,0,0,0,0,1,,,3.6537540933272573e+47
84,6,Po,108.0,107.99882142279999,1,4.537765606,0.0010912751851927178,5.95,0,0,1,1,-1,0,0,0,1,1,0,0,0,0,0,,,9.134385233318143e+46
84,7,Po,125.0,124.99751470080002,1,5.251996416000001,0.0019882393599800706,5.95,1,0,0,0,0,0,1,-1,1,0,1,0,0,0,0,,,2.283596308329536e+46
84,8,Po,146.1,146.10044536499998,1,6.138674174999999,0.000304835728946106,5.95,0,0,0,0,0,1,0,0,0,1,0,0,1,1,-1,,,5.70899077082384e+45
84,9,Po,166.0,166.0009864156,1,6.974831362,0.0005942262650666021,5.95,0,0,1,0,0,-1,0,0,1,-1,0,1,0,1,0,,,1.42724769270596e+45
84,10,Po,186.0,186.00040616080008,2,1.9537857790000008,0.00021836602154972525,5.95,0,0,1,-1,0,0,0,-1,-1,1,0,1,0,0,0,,,3.5681192317649e+44
84,11,Po,209.0,208.99838090879996,1,8.781444575999998,0.000774684784708666,5.95,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,,,8.92029807941225e+43
84,12,Po,235.0,234.99835363900004,1,9.873880405000001,0.0007005791489175263,5.95,0,0,1,-1,1,0,0,1,1,0,0,0,1,0,0,,,2.2300745198530623e+43
84,13,Po,257.0,256.99985197039996,2,2.6995782769999996,5.759906616377425e-05,5.95,1,0,0,0,1,1,0,0,0,0,-1,0,0,-1,1,,,5.575186299632656e+42
84,14,Po,281.0,281.00139741520013,2,2.951695351000001,0.0004973007829647814,5.95,1,0,0,-1,0,-1,0,0,0,-1,1,0,0,1,0,,,1.393796574908164e+42
84,15,Po,304.0,304.00000143520003,2,3.1932773260000005,4.7210527417231977e-07,5.95,0,1,0,0,0,1,0,0,-1,0,1,0,0,0,0,,,3.48449143727041e+41
84,16,Po,416.0,415.9968664768,2,4.369714984,0.0007532507692322209,5.95,0,0,0,0,1,1,1,-1,0,-1,0,1,0,0,0,,,8.711228593176025e+40
84,17,Po,444.0,443.9917063455999,3,1.1659446069999997,0.001867940180207202,5.95,1,-1,0,1,-1,0,0,1,0,0,0,0,0,0,0,,,2.1778071482940062e+40
84,18,Po,473.0,472.99350898240004,2,4.968419212000001,0.0013723081606671753,5.95,1,0,0,0,1,0,0,0,0,1,0,-1,0,1,0,,,5.444517870735016e+39
84,19,Po,502.0,501.9992887896,2,5.273101773,0.00014167537849145114,5.95,1,0,-1,0,0,1,-1,1,0,0,0,1,0,0,0,,,1.361129467683754e+39
84,20,Po,560.0,560.0021544543999,3,1.4705938929999998,0.0003847239999897413,5.95,0,0,1,0,-1,1,-1,0,0,1,0,0,0,0,0,,,3.402823669209385e+38
84,21,Po,590.0,589.9923442448,2,6.197398574,0.0012975856271099228,5.95,1,0,0,0,-1,0,1,0,0,1,1,0,0,0,0,,,8.507059173023462e+37
84,22,Po,670.0,669.9833286664,2,7.037640006999999,0.002488258746271002,5.95,0,1,0,0,-1,1,0,0,0,0,0,1,0,-1,1,,,2.1267647932558654e+37
84,23,Po,700.0,699.9992196008001,2,7.352932979000001,0.00011148559998933445,5.95,1,1,-1,0,0,0,0,0,0,0,0,0,-1,1,1,,,5.316911983139664e+36
84,24,Po,740.0,740.0024321984,3,1.9432836980000001,0.0003286754594615264,5.95,1,0,0,0,0,0,1,0,1,1,0,0,-1,0,0,,,1.329227995784916e+36
84,25,Po,800.0,799.9908051519999,3,2.1008161899999998,0.001149356000013313,5.95,0,0,1,0,-1,0,0,1,0,-1,0,-1,0,0,1,,,3.32306998946229e+35
84,26,Po,870.0,870.0028755936002,3,2.284671417,0.0003305280000174322,5.95,0,1,-1,0,0,0,0,0,0,0,1,1,-1,0,0,,,8.307674973655724e+34
84,27,Po,930.0,929.9991833720001,2,9.768898985,8.78094623589942e-05,5.95,1,0,0,0,0,1,1,1,0,0,-1,0,0,0,1,,,2.076918743413931e+34
84,28,Po,990.0,989.998678256,3,2.599786445,0.00013350949495471662,5.95,0,0,0,1,1,-1,0,0,0,1,1,-1,0,0,0,,,5.192296858534828e+33
84,29,Po,1060.0,1059.9870697919994,3,2.7835794899999984,0.0012198309434552357,5.95,0,0,0,0,0,1,1,1,1,1,0,0,0,0,-1,,,1.298074214633707e+33
84,30,Po,1120.0,1119.9988382408,2,11.764693679,0.00010372849999384925,5.95,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,,,3.2451855365842673e+32
84,31,Po,1180.0,1179.9921433160002,2,12.394875455000001,0.0006658206779459344,5.95,1,0,1,0,-1,0,0,1,0,0,0,1,0,0,1,,,8.112963841460668e+31
84,32,Po,1250.0,1249.9988480000015,5,0.20516000000000023,9.215999987645774e-05,5.95,0,0,0,0,0,1,-1,0,0,-1,0,0,-1,0,1,,,2.028240960365167e+31
84,33,Po,1320.0,1319.9965395288,2,13.865509869,0.0002621569090920137,5.95,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,,,5.070602400912918e+30
84,34,Po,1380.0,1379.9927046976002,3,3.6239304220000004,0.0005286451014366111,5.95,0,0,1,1,0,0,0,0,0,-1,0,0,0,1,0,,,1.2676506002282294e+30
84,35,Po,1440.0,1439.9975182152002,2,15.126024351000002,0.0001723461666516515,5.95,1,0,-1,0,0,0,1,0,0,1,0,1,0,0,1,,,3.1691265005705735e+29
84,36,Po,1510.0,1510.026581952,4,0.991351485,0.0017603941721864244,5.95,1,-1,0,0,-1,0,-1,1,0,1,0,0,0,0,0,,,7.922816251426434e+28
84,37,Po,1570.0,1570.0022998744,2,16.491620797,0.00014648881528811,5.95,0,0,0,0,0,1,-1,0,1,1,0,0,1,0,1,,,1.9807040628566084e+28
84,38,Po,1865.0,1865.0022228768,2,19.590359484,0.00011918910455942043,5.95,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,,,4.951760157141521e+27
84,39,Po,1923.0,1922.9885569664,3,5.049864908,0.0005950615496628633,5.95,0,1,1,1,0,0,0,1,0,-1,0,1,0,0,0,,,1.2379400392853803e+27
84,40,Po,1986.0,1985.9998810176,3,5.215335822,5.99105739949109e-06,5.95,1,0,0,-1,0,0,0,0,0,0,-1,0,1,1,0,,,3.094850098213451e+26
84,41,Po,2052.0,2052.0234884352003,4,1.3471792860000003,0.001144660584810254,5.95,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,0,,,7.737125245533627e+25
84,42,Po,2115.0,2114.9284733248,3,5.553908806,0.0033818758959786254,5.95,0,0,0,0,0,0,1,-1,0,0,0,1,1,1,-1,,,1.9342813113834067e+25
84,43,Po,2177.0,2177.016654399999,4,1.4292388749999994,0.0007650160771231002,5.95,0,1,0,1,0,0,0,0,-1,1,0,0,1,-1,0,,,4.835703278458517e+24
84,44,Po,2281.0,2281.001367680001,4,1.4975061500000004,5.995966684961661e-05,5.95,0,0,1,0,-1,0,1,-1,-1,0,0,0,0,1,0,,,1.2089258196146292e+24
84,45,Po,2345.0,2344.989347008001,4,1.5395150650000007,0.000454285373091483,5.95,0,0,0,1,0,0,0,-1,1,0,1,0,0,1,-1,,,3.022314549036573e+23
84,46,Po,2414.0,2413.998122547204,5,0.39620504900000064,7.77735209684991e-05,5.95,1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,1,,,7.555786372591432e+22
84,47,Po,2480.0,2480.0279042560023,5,0.4070423950000004,0.0011251716129971746,5.95,0,1,0,0,-1,-1,0,-1,1,0,1,0,0,0,0,,,1.888946593147858e+22
84,48,Po,2740.0,2739.9832561248,3,7.195334181,0.0006110903357687403,5.95,0,1,1,0,1,0,0,1,0,0,0,0,-1,0,1,,,4.722366482869645e+21
84,49,Po,2803.0,2802.965959248,3,7.360729935,0.0012144399571809674,5.95,0,0,1,1,1,1,0,-1,0,0,0,0,0,1,0,,,1.1805916207174113e+21
84,50,Po,2873.0,2873.0009249088,3,7.544645286,3.2193136087319244e-05,5.95,0,1,0,-1,0,1,0,-1,0,0,0,1,1,0,0,,,2.9514790517935283e+20
84,51,Po,2938.0,2938.0082155872005,3,7.715357709000001,0.000279631967343047,5.95,0,0,0,1,0,0,0,-1,1,-1,0,0,1,1,0,,,7.378697629483821e+19
84,52,Po,3194.0,3193.973769728,3,8.38753616,0.0008212358171506992,5.95,1,0,0,-1,0,0,0,0,1,1,0,0,1,0,0,,,1.8446744073709552e+19
84,53,Po,3268.0,3268.0241777119995,3,8.581996264999999,0.0007398320685289985,5.95,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,,,4.611686018427388e+18
84,54,Po,3450.0,3450.0340200704004,3,9.059963288,0.0009860889971130982,5.95,0,1,0,0,0,0,0,1,-1,0,-1,0,0,1,1,,,1.152921504606847e+18
84,55,Po,3524.2,3524.194725632001,4,2.3136782600000005,0.00014966142667658514,5.95,1,0,0,0,0,0,0,0,0,1,1,1,0,0,-1,,,2.8823037615171174e+17
84,56,Po,5785.0,5784.9951742464,4,3.7979222519999998,8.341838547997354e-05,5.95,1,0,-1,1,0,0,0,0,1,-1,0,1,0,0,0,,,7.205759403792794e+16
84,57,Po,5930.0,5929.983921254401,5,0.9732772980000002,0.00027114242156595504,5.95,0,0,0,0,0,1,-1,0,0,1,1,0,0,-1,0,,,1.8014398509481984e+16
84,58,Po,6084.0,6084.015295859199,4,3.9942327309999994,0.0002514112294360013,5.95,1,1,0,-1,0,0,1,0,0,0,0,0,0,-1,1,,,4503599627370496.0
84,59,Po,6248.0,6248.0106695552,4,4.101897761,0.00017076752881507238,5.95,0,0,1,1,0,0,0,0,0,1,0,0,-1,1,0,,,1125899906842624.0
84,60,Po,6405.0,6404.9756656704,3,16.819789038,0.0003799270819624747,5.95,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,,,281474976710656.0
84,61,Po,6557.0,6557.064644211199,4,4.3047955909999995,0.0009858809089410639,5.95,1,0,0,1,0,0,1,-1,0,0,0,-1,0,0,1,,,70368744177664.0
84,62,Po,6856.0,6855.9321034848,3,18.004023381,0.0009903225670962414,5.95,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,,,17592186044416.0
84,63,Po,7015.0,7015.060266368,4,4.60547549,0.0008591071703514889,5.95,0,0,0,1,1,0,-1,1,0,-1,0,0,1,0,0,,,4398046511104.0
84,64,Po,7191.0,7190.968508438401,3,18.883845873000002,0.00043793021275300397,5.95,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,,,1099511627776.0
84,65,Po,7350.0,7349.975081881599,4,4.825351287999999,0.0003390220190587669,5.95,1,0,1,0,0,0,1,0,0,1,0,0,1,-1,0,,,274877906944.0
84,66,Po,7810.0,7809.977157516801,4,5.127348449,0.00029247737771297594,5.95,0,0,0,0,1,0,0,1,-1,0,0,1,1,-1,0,,,68719476736.0
84,67,Po,7950.0,7950.048398028794,5,1.304826745999999,0.0006087802363974745,5.95,0,0,0,0,0,0,1,0,1,1,1,-1,-1,0,0,,,17179869184.0
84,68,Po,8100.0,8099.979464460802,4,5.317738619000001,0.00025352517528562553,5.95,0,1,0,0,0,0,0,0,0,-1,0,0,-1,1,1,,,4294967296.0
84,69,Po,8240.0,8240.2011560064,4,5.409795927,0.0024412136699053025,5.95,0,1,1,1,1,0,0,0,0,-1,0,0,0,1,0,,,1073741824.0
84,70,Po,9050.0,9050.0167740416,5,1.485362522,0.00018534852596686753,5.95,0,0,1,0,0,0,-1,1,-1,0,0,0,-1,0,1,,,268435456.0
84,71,Po,9220.0,9220.003688448005,5,1.513262160000001,4.000485905694473e-05,5.95,1,1,0,0,0,0,1,1,0,0,0,0,0,1,-1,,,67108864.0
84,72,Po,9550.0,9550.0184731392,4,6.269707506,0.00019343601256616277,5.95,0,0,1,0,0,1,0,0,-1,1,0,-1,0,0,1,,,16777216.0
84,73,Po,9710.0,9709.990361254402,4,6.374731067000001,9.92661750549966e-05,5.95,0,0,0,1,1,0,-1,-1,0,0,1,0,1,0,0,,,4194304.0
84,74,Po,20670.0,20670.486523456,4,13.570434955,0.0023537661151349525,5.95,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,,,1048576.0
84,75,Po,21050.0,21049.9546175744,4,13.819560542,0.00021559347078436983,5.95,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,,,262144.0
84,76,Po,21470.0,21469.8028335616,5,3.523799047,0.0009183345989753972,5.95,0,0,1,0,0,0,0,0,0,1,1,0,1,0,-1,,,65536.0
84,77,Po,21860.0,21859.912784281605,5,3.5878270720000005,0.00039897400912567685,5.95,1,0,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,,,16384.0
84,78,Po,24860.0,24859.9037987328,5,4.080210051,0.0003869721126263935,5.95,0,0,1,0,1,0,-1,0,0,0,0,1,0,0,0,,,4096.0
84,79,Po,25360.0,25360.1414567424,5,4.162313133,0.0005577947255516405,5.95,0,0,1,0,-1,-1,0,0,0,0,1,-1,0,0,1,,,1024.0
84,80,Po,25990.0,25990.2941785984,4,17.062955737,0.0011318914905745355,5.95,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,,,256.0
84,81,Po,26390.4,26390.491184691207,5,4.331422529000001,0.0003455222020350339,5.95,1,0,1,0,0,0,0,0,0,0,0,-1,-1,1,1,,,64.0
84,82,Po,105064.3,105065.7587900928,5,17.244248751,0.0013884736231067941,5.95,0,0,1,-1,0,1,0,0,0,0,0,1,1,0,1,,,16.0
84,83,Po,106983.4,106981.99893893121,5,17.558757704,0.0013096060405481103,5.95,0,1,0,0,0,0,0,0,0,0,-1,1,1,1,1,,,4.0
85,0,At,9.31751,9.317536023950003,0,1.5659724410000004,0.00027930155162646806,5.95,1,-1,0,0,0,0,0,0,1,1,0,0,1,0,-1,,,1.4965776766268446e+51
85,1,At,17.88,17.8801058695,0,3.00505981,0.000592111297541757,5.95,0,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,,,3.7414441915671115e+50
85,2,At,26.58,26.58007733360005,2,0.27920249300000055,0.00029094657657435715,5.95,1,0,0,0,0,-1,1,0,-1,-1,0,0,0,1,0,,,9.353610478917779e+49
85,3,At,39.65,39.65032104285,0,6.663919503000001,0.0008096919293921948,5.95,1,0,0,1,0,1,0,0,0,0,0,1,-1,1,0,,,2.3384026197294447e+49
85,4,At,50.39,50.39093827320001,0,8.469065256,0.0018620226235488762,5.95,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,,,5.846006549323612e+48
85,5,At,72.0,71.99971801680002,1,3.0251982360000005,0.0003916433333096671,5.95,1,0,0,0,-1,0,1,0,-1,0,0,0,0,1,0,,,1.461501637330903e+48
85,6,At,85.1,85.09958989980002,1,3.5756130210000006,0.00048190387775728867,5.95,0,1,1,0,0,-1,1,0,-1,0,0,0,0,1,0,,,3.6537540933272573e+47
